conversation_id,turn_id,speaker_role,text,label,stage,text_clean
77,7,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
77,8,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
77,9,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
78,0,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
78,1,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
78,2,adult,gg! want to play again tomorrow?,grooming,friendship_forming,gg! want to play again tomorrow?
78,3,adult,"don’t worry, I always have your back.",grooming,trust_building,"don’t worry, i always have your back."
78,4,adult,"don’t tell your parents about our chats, they wouldn’t understand.",grooming,isolation,"don’t tell your parents about our chats, they wouldn’t understand."
78,5,adult,can you send me a pic just for me? I won’t show anyone.,grooming,escalation,can you send me a pic just for me? i won’t show anyone.
78,6,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
78,7,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
79,0,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
79,1,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
79,2,adult,gg! want to play again tomorrow?,grooming,friendship_forming,gg! want to play again tomorrow?
79,3,adult,"you can tell me anything, I’m not like other people.",grooming,trust_building,"you can tell me anything, i’m not like other people."
79,4,adult,"we should keep this just between us, it’s our secret.",grooming,isolation,"we should keep this just between us, it’s our secret."
79,5,adult,"let’s talk somewhere more private, not in this chat.",grooming,escalation,"let’s talk somewhere more private, not in this chat."
80,0,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
80,1,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
80,2,adult,"you’re really good at this, how long have you been playing?",grooming,friendship_forming,"you’re really good at this, how long have you been playing?"
80,3,adult,"you can tell me anything, I’m not like other people.",grooming,trust_building,"you can tell me anything, i’m not like other people."
80,4,adult,"don’t tell your parents about our chats, they wouldn’t understand.",grooming,isolation,"don’t tell your parents about our chats, they wouldn’t understand."
80,5,adult,can you send me a pic just for me? I won’t show anyone.,grooming,escalation,can you send me a pic just for me? i won’t show anyone.
81,0,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
81,1,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
81,2,adult,"hey, you seem cool, what games do you usually play?",grooming,friendship_forming,"hey, you seem cool, what games do you usually play?"
81,3,adult,"you seem different from other players, like I actually get you.",grooming,trust_building,"you seem different from other players, like i actually get you."
81,4,adult,"we should keep this just between us, it’s our secret.",grooming,isolation,"we should keep this just between us, it’s our secret."
81,5,adult,"I feel really close to you, do you feel the same way about me?",grooming,escalation,"i feel really close to you, do you feel the same way about me?"
82,0,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
82,1,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
82,2,adult,"you’re really good at this, how long have you been playing?",grooming,friendship_forming,"you’re really good at this, how long have you been playing?"
82,3,adult,"you can tell me anything, I’m not like other people.",grooming,trust_building,"you can tell me anything, i’m not like other people."
82,4,adult,"we should keep this just between us, it’s our secret.",grooming,isolation,"we should keep this just between us, it’s our secret."
82,5,adult,can you send me a pic just for me? I won’t show anyone.,grooming,escalation,can you send me a pic just for me? i won’t show anyone.
82,6,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
82,7,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
82,8,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
82,9,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
82,10,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
82,11,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
83,0,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
83,1,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
83,2,adult,"hey, you seem cool, what games do you usually play?",grooming,friendship_forming,"hey, you seem cool, what games do you usually play?"
83,3,adult,"you can tell me anything, I’m not like other people.",grooming,trust_building,"you can tell me anything, i’m not like other people."
83,4,adult,"you shouldn’t listen to your friends, they’re just jealous.",grooming,isolation,"you shouldn’t listen to your friends, they’re just jealous."
83,5,adult,can you send me a pic just for me? I won’t show anyone.,grooming,escalation,can you send me a pic just for me? i won’t show anyone.
83,6,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
83,7,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
83,8,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
84,0,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
84,1,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
84,2,adult,"you’re really good at this, how long have you been playing?",grooming,friendship_forming,"you’re really good at this, how long have you been playing?"
84,3,adult,"don’t worry, I always have your back.",grooming,trust_building,"don’t worry, i always have your back."
84,4,adult,"don’t tell your parents about our chats, they wouldn’t understand.",grooming,isolation,"don’t tell your parents about our chats, they wouldn’t understand."
84,5,adult,can you send me a pic just for me? I won’t show anyone.,grooming,escalation,can you send me a pic just for me? i won’t show anyone.
84,6,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
84,7,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
84,8,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
84,9,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
84,10,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
84,11,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
85,0,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
85,1,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
85,2,adult,"you’re really good at this, how long have you been playing?",grooming,friendship_forming,"you’re really good at this, how long have you been playing?"
85,3,adult,"you seem different from other players, like I actually get you.",grooming,trust_building,"you seem different from other players, like i actually get you."
85,4,adult,"don’t tell your parents about our chats, they wouldn’t understand.",grooming,isolation,"don’t tell your parents about our chats, they wouldn’t understand."
85,5,adult,can you send me a pic just for me? I won’t show anyone.,grooming,escalation,can you send me a pic just for me? i won’t show anyone.
85,6,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
85,7,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
85,8,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
85,9,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
85,10,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
85,11,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
86,0,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
86,1,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
86,2,adult,"hey, you seem cool, what games do you usually play?",grooming,friendship_forming,"hey, you seem cool, what games do you usually play?"
86,3,adult,"you can tell me anything, I’m not like other people.",grooming,trust_building,"you can tell me anything, i’m not like other people."
86,4,adult,"don’t tell your parents about our chats, they wouldn’t understand.",grooming,isolation,"don’t tell your parents about our chats, they wouldn’t understand."
86,5,adult,"let’s talk somewhere more private, not in this chat.",grooming,escalation,"let’s talk somewhere more private, not in this chat."
87,0,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
87,1,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
87,2,adult,"hey, you seem cool, what games do you usually play?",grooming,friendship_forming,"hey, you seem cool, what games do you usually play?"
